""	"OTU1"	"OTU2"	"OTU3"	"OTU4"	"OTU5"	"OTU6"	"OTU7"	"OTU8"	"OTU9"	"OTU10"	"OTU11"	"OTU12"	"OTU13"	"OTU14"	"OTU15"	"OTU16"	"OTU17"	"OTU18"	"OTU19"	"OTU20"	"OTU21"	"OTU22"	"OTU23"	"OTU24"	"OTU25"	"OTU26"	"OTU27"	"OTU28"	"OTU29"	"OTU30"	"OTU31"	"OTU32"	"OTU33"	"OTU34"	"OTU35"	"OTU36"	"OTU37"	"OTU38"	"OTU39"	"OTU40"	"OTU41"	"OTU42"	"OTU43"	"OTU44"	"OTU45"	"OTU46"	"OTU47"	"OTU48"	"OTU49"	"OTU50"	"OTU51"	"OTU52"	"OTU53"	"OTU54"	"OTU55"	"OTU56"	"OTU57"	"OTU58"	"OTU59"	"OTU60"	"OTU61"	"OTU62"	"OTU63"	"OTU64"	"OTU65"	"OTU66"	"OTU67"	"OTU68"	"OTU69"	"OTU70"	"OTU71"	"OTU72"	"OTU73"	"OTU74"	"OTU75"	"OTU76"	"OTU77"	"OTU78"	"OTU79"	"OTU80"	"OTU81"	"OTU82"	"OTU83"	"OTU84"	"OTU85"	"OTU86"	"OTU87"	"OTU88"	"OTU89"	"OTU90"	"OTU91"	"OTU92"	"OTU93"	"OTU94"	"OTU95"	"OTU96"	"OTU97"	"OTU98"	"OTU99"	"OTU100"	"OTU101"	"OTU102"	"OTU103"	"OTU104"	"OTU105"	"OTU106"	"OTU107"	"OTU108"	"OTU109"	"OTU110"	"OTU111"	"OTU112"	"OTU113"	"OTU114"	"OTU115"	"OTU116"	"OTU117"	"OTU118"	"OTU119"	"OTU120"	"OTU121"	"OTU122"	"OTU123"	"OTU124"	"OTU125"	"OTU126"	"OTU127"
"189"	145	52	201	71	93	107	0	19	172	0	2	0	7	28	138	2	23	14	409	21	258	45	14	101	1	20	286	36	14	36	23	34	0	174	17	58	0	0	4	0	261	0	73	18	35	20	17	10	0	25	1	29	22	398	0	12	0	0	287	0	17	63	43	165	546	137	0	4	0	0	0	30	128	16	293	20	53	6	0	47	0	1	131	1030	24	0	45	44	0	2166	14	22	62	39	568	0	2	56	0	0	0	267	155	4	0	0	64	55	0	0	112	346	120	0	0	14	125	163	0	11	12	69	120	0	237	14	4
"190"	0	47	0	36	68	0	33	66	159	10	0	1	0	0	140	5	22	0	0	38	0	0	3	78	0	25	279	0	5	37	0	29	131	0	0	103	5	5	0	0	171	30	72	0	41	4	1	42	234	0	12	0	14	16	0	21	11	9	309	13	56	57	0	198	367	0	149	0	51	0	19	78	123	0	315	8	64	0	19	13	27	0	137	851	0	0	46	28	0	616	24	20	48	0	520	0	5	21	34	0	238	0	128	0	38	41	22	10	89	9	0	434	0	8	0	12	54	305	9	0	0	77	97	20	258	3	6
"191"	189	17	0	36	99	0	18	28	0	4	0	0	9	15	147	0	0	0	422	0	0	99	17	79	0	0	178	32	0	47	0	0	0	0	8	0	0	6	5	126	218	61	0	0	0	18	8	10	0	94	3	59	15	413	102	24	19	0	313	35	70	0	0	215	537	124	219	5	33	21	11	0	121	24	331	19	0	0	27	70	35	31	0	675	23	6	64	135	0	3769	0	16	54	86	504	14	1	14	0	0	0	0	145	0	50	0	38	0	0	22	0	464	112	0	163	13	105	345	0	0	24	44	118	0	165	0	11
"192"	0	37	98	52	88	204	33	27	0	0	9	0	0	4	145	18	0	11	466	0	0	89	0	106	5	0	165	0	60	43	12	28	0	46	14	41	43	0	0	0	147	0	71	0	101	7	0	40	0	25	0	0	21	40	43	34	0	4	256	25	0	0	0	200	0	53	147	0	0	17	37	63	87	13	358	16	34	0	0	0	40	0	93	761	29	0	37	201	0	3308	21	38	0	13	596	0	5	0	0	8	304	244	134	3	75	0	34	0	91	41	108	423	97	31	0	0	75	245	0	1	24	0	0	0	209	0	2
"193"	158	42	0	28	80	101	33	40	150	0	3	21	0	20	151	0	0	0	378	0	0	43	0	108	20	0	225	0	0	45	0	0	0	75	0	0	0	39	11	113	152	36	47	9	63	0	11	2	0	0	2	60	30	1209	0	25	0	0	276	27	97	58	0	204	379	66	175	1	68	0	23	55	184	0	304	0	43	75	33	0	33	0	80	741	24	19	62	0	21	328	0	40	50	107	503	16	0	34	0	30	326	313	109	11	0	0	51	0	0	13	110	440	163	0	0	12	65	277	7	0	0	0	156	0	0	8	8
"194"	175	0	0	0	83	427	41	0	0	20	0	362	18	3	122	0	0	16	487	28	0	32	5	0	2	27	164	0	0	38	7	27	115	78	0	0	5	0	12	107	0	0	96	9	0	8	0	24	146	62	0	77	20	139	22	38	0	10	292	25	0	0	0	138	530	127	165	0	51	0	40	0	178	0	307	3	27	54	0	0	31	0	93	842	29	0	43	0	18	6802	0	0	38	67	468	0	0	2	0	50	252	350	128	0	22	73	55	32	0	0	94	364	0	0	0	14	0	204	0	4	21	0	115	17	278	0	4
"195"	184	0	173	24	83	0	18	0	168	19	5	0	33	44	157	10	108	24	417	25	190	0	2	67	5	20	328	0	3	52	0	23	152	89	0	31	0	0	3	153	215	0	0	0	0	4	0	29	0	83	6	0	54	201	0	31	20	2	0	0	107	53	0	190	430	121	203	0	6	0	5	0	129	10	0	13	40	0	24	0	51	22	0	736	10	4	79	34	7	487	0	15	0	38	521	0	0	9	38	0	372	0	176	25	70	0	36	32	88	21	95	433	0	7	142	12	59	0	0	14	0	36	73	43	264	0	7
"196"	180	0	0	0	85	0	56	0	174	0	0	0	3	0	151	3	0	32	0	0	0	0	6	94	25	0	234	25	0	34	2	25	169	0	0	0	30	9	16	85	0	0	0	21	50	0	37	44	151	45	2	40	32	1618	53	35	0	0	315	15	49	36	82	151	536	109	209	0	63	0	11	0	0	0	295	11	32	14	19	94	56	0	193	811	18	11	0	75	0	1623	0	21	31	53	504	0	15	22	0	0	0	316	150	27	32	0	79	0	0	8	111	364	0	0	80	8	127	0	0	0	22	0	72	0	224	2	6
"197"	210	0	0	24	108	0	0	0	119	0	13	0	15	13	0	24	16	49	0	0	0	58	5	0	0	0	239	51	0	59	2	0	0	105	22	25	3	4	0	0	0	0	0	0	53	19	0	40	184	38	0	70	0	982	46	30	42	29	353	0	0	58	0	174	596	106	154	21	104	0	0	0	115	21	359	0	35	2	19	28	78	0	0	0	0	0	68	0	0	7076	7	14	71	22	555	19	6	47	0	23	210	291	151	23	54	0	0	88	0	2	63	493	149	0	113	12	0	307	0	0	25	46	120	0	181	0	0
"198"	171	14	0	66	85	247	0	0	166	0	5	0	33	18	0	4	8	22	333	0	0	0	0	107	16	32	258	0	12	60	0	45	0	125	0	0	0	6	0	0	117	90	78	11	41	9	0	21	0	62	6	72	33	1952	50	55	13	0	303	27	94	44	24	177	381	92	139	9	7	0	8	26	0	9	294	0	0	19	14	0	23	0	99	769	44	25	62	0	0	367	22	23	45	0	431	0	0	0	0	0	0	305	112	5	73	9	0	0	69	0	0	375	78	0	114	0	0	0	0	0	25	70	115	45	199	3	0
"199"	197	0	0	0	92	254	32	72	116	0	0	0	54	0	152	6	0	0	0	17	124	26	23	94	48	0	227	22	0	0	0	25	122	0	5	0	0	4	7	0	115	0	0	0	0	0	13	31	153	0	11	0	24	187	65	38	0	0	309	0	0	58	32	179	455	92	210	0	34	0	2	0	126	2	387	0	33	0	0	0	70	19	0	634	0	13	69	0	0	1669	40	25	29	70	502	18	29	51	0	0	0	350	164	8	39	5	0	5	0	18	0	339	178	0	117	10	71	238	9	7	22	85	140	41	247	6	5
"200"	252	25	0	43	82	0	52	0	121	37	6	0	28	11	109	0	47	0	0	0	0	55	0	83	5	22	223	0	2	50	22	45	201	153	20	32	0	0	19	0	172	0	59	10	49	10	0	32	0	61	2	0	43	203	64	41	61	0	274	38	0	54	0	133	616	137	309	3	51	0	0	47	104	17	354	15	51	85	45	0	22	146	84	688	0	12	0	0	17	114	0	16	55	0	479	15	0	36	1	0	0	208	128	0	0	42	0	0	0	0	0	421	129	14	128	17	139	279	0	0	39	75	86	22	237	1	7
"201"	214	15	0	29	83	0	55	0	165	18	8	0	44	14	114	4	18	30	453	44	279	53	3	100	0	0	0	0	18	0	1	34	0	46	12	65	0	30	17	0	134	58	55	9	0	18	9	21	125	0	2	35	40	2537	0	22	15	10	325	0	88	0	27	172	476	107	160	0	0	17	12	0	111	5	314	0	26	48	0	10	13	0	90	0	0	17	46	70	9	3397	0	28	43	51	494	0	0	74	1	5	0	0	167	0	15	0	31	0	50	0	0	406	129	34	65	21	0	204	1	0	49	47	81	0	0	18	12
"202"	154	14	0	60	74	0	32	0	0	13	0	7	23	13	167	14	22	0	493	0	308	100	0	93	0	29	0	0	1	0	0	58	169	0	8	61	0	17	0	0	0	0	0	11	57	0	3	16	185	89	4	0	35	2227	32	23	5	0	236	0	0	47	33	191	489	88	161	0	0	16	26	79	0	11	362	14	35	0	44	0	57	0	109	774	37	0	55	0	0	1015	15	0	41	29	481	9	0	0	0	50	0	278	126	5	40	62	32	35	0	0	72	435	133	17	0	0	91	195	0	15	59	35	67	18	0	15	4
"203"	135	13	141	0	96	174	36	31	0	2	0	2	0	7	160	3	0	0	0	0	0	24	7	0	0	0	127	41	9	51	14	0	166	75	0	33	26	10	0	0	126	0	0	12	0	15	0	14	196	0	1	23	34	20	0	41	12	0	267	70	53	40	47	0	474	0	173	8	64	5	15	44	151	0	290	0	39	0	67	0	0	25	94	0	0	12	71	90	2	406	42	15	63	51	474	37	21	54	1	0	0	298	135	5	0	39	29	0	45	14	96	391	167	21	0	16	67	0	0	4	0	0	114	0	232	8	0
"204"	192	30	0	26	81	0	26	67	165	20	8	0	1	15	131	3	0	26	458	27	0	75	13	70	0	13	227	0	31	55	30	33	0	0	0	32	0	0	27	0	130	39	80	25	46	0	0	30	0	90	0	38	30	123	43	40	19	0	309	19	0	73	0	172	602	0	123	0	29	0	37	20	166	14	292	14	27	0	14	9	0	4	0	804	0	5	88	110	0	1030	0	0	42	34	485	9	0	0	30	16	0	286	130	33	37	18	16	19	63	0	54	379	100	8	0	20	129	170	3	0	12	0	107	0	0	0	0
"205"	131	21	0	0	91	142	43	0	0	56	1	0	0	22	154	26	0	22	0	0	330	21	2	71	4	0	176	0	19	45	11	0	0	0	22	0	16	14	4	99	191	61	84	10	0	10	0	33	163	45	3	36	9	656	64	0	0	10	296	21	45	64	46	171	576	0	169	11	26	8	18	36	72	14	349	22	33	0	10	0	0	0	131	800	0	19	68	0	0	1312	25	29	72	46	496	0	0	0	0	0	0	0	122	0	0	0	44	0	36	22	138	464	201	24	86	17	76	212	0	3	28	29	99	29	308	0	6
"206"	225	23	0	0	81	0	0	0	134	0	5	62	45	21	185	13	20	4	297	16	0	80	0	123	0	18	251	0	0	26	0	19	87	58	11	146	0	18	14	0	0	0	66	0	0	11	20	13	154	0	0	70	30	489	44	72	0	0	0	55	0	39	22	211	565	114	231	0	42	0	9	0	0	17	338	14	49	0	0	3	35	0	0	0	31	13	103	0	0	1411	35	19	44	0	499	0	16	0	0	0	0	210	127	0	34	68	17	19	0	19	0	409	79	20	134	10	0	175	4	0	13	0	94	0	185	0	2
"207"	152	28	0	35	84	0	59	0	0	15	1	319	33	0	163	0	0	0	0	32	110	61	3	69	0	4	353	0	0	52	0	57	172	66	6	67	3	0	0	0	0	0	68	15	0	8	13	13	126	53	2	0	30	432	15	26	0	1	314	0	45	31	67	0	444	0	135	21	33	0	0	73	140	4	241	14	21	10	16	15	52	12	57	0	54	1	80	66	6	3665	0	16	60	49	511	0	0	0	0	0	251	310	129	1	16	38	21	0	0	24	65	448	127	0	129	8	93	196	0	0	35	68	114	0	0	0	0
"208"	156	32	0	31	83	213	48	0	159	54	0	0	0	0	0	0	51	0	392	3	0	0	0	101	53	0	156	0	49	50	0	19	105	48	0	45	11	0	0	139	154	68	0	12	0	3	0	4	187	106	0	44	0	22	48	33	20	0	294	23	0	46	26	0	518	126	164	4	35	0	13	42	155	0	312	15	64	0	26	9	0	1	93	836	0	0	74	0	0	3204	71	21	20	116	422	14	0	0	0	56	291	454	164	7	37	0	0	0	50	26	0	417	155	34	0	18	0	0	13	0	0	108	89	0	284	5	16
"209"	196	31	0	59	76	0	43	121	140	0	0	0	25	29	171	29	3	31	433	0	0	69	5	128	0	32	233	0	16	33	22	0	0	0	0	0	0	10	14	0	149	36	0	18	0	0	25	14	0	50	5	0	25	472	35	54	0	11	247	41	16	42	0	140	592	107	210	0	46	11	11	45	120	0	317	0	25	72	0	0	68	32	95	0	0	0	74	76	6	5286	0	14	36	28	470	30	0	27	0	0	0	335	121	0	0	0	0	0	75	26	0	455	92	75	122	17	113	198	0	0	0	0	64	22	253	18	5
"210"	160	30	0	0	90	85	22	0	0	0	8	6	42	11	127	1	0	0	0	12	242	41	0	141	0	50	180	44	0	60	1	0	189	71	11	42	0	0	16	116	132	55	80	15	79	0	4	0	144	83	0	26	13	649	0	42	26	0	327	0	46	59	34	123	443	110	134	7	0	0	0	0	126	0	326	15	0	6	22	0	0	4	0	836	0	18	60	90	12	2901	0	22	34	30	517	5	11	0	2	44	261	0	100	42	47	0	46	52	0	26	77	355	0	21	0	8	70	0	75	4	24	58	84	0	277	17	5
"211"	142	15	0	0	100	177	30	0	0	20	2	3	24	18	157	0	0	0	429	0	0	0	0	0	8	0	238	43	4	39	12	35	0	67	0	35	0	47	15	0	122	76	0	15	0	8	12	0	128	55	7	0	20	1209	59	28	10	19	289	0	0	47	0	0	587	98	135	0	74	0	0	0	120	19	392	11	59	43	24	0	0	2	0	769	9	25	41	0	0	24720	0	19	9	27	546	0	25	0	0	18	261	170	155	2	35	31	38	0	80	32	0	393	0	0	0	22	66	279	0	0	27	28	87	30	0	13	17
"212"	0	27	0	26	68	234	26	0	167	0	0	6	13	0	118	3	72	0	369	0	193	37	0	0	59	11	166	0	17	47	0	40	0	58	23	0	6	7	37	0	0	73	0	13	11	0	6	39	0	0	3	74	15	87	16	45	19	0	296	40	31	49	33	172	503	0	0	2	0	9	0	0	0	0	383	14	30	10	0	0	0	0	81	838	33	0	39	119	1	659	0	8	29	0	538	20	0	0	0	73	0	391	127	8	0	28	48	0	0	19	69	317	90	0	0	9	0	311	0	7	9	61	100	26	207	1	0
"213"	163	24	0	43	87	0	0	74	177	0	1	0	49	23	113	6	0	34	352	22	133	99	11	73	1	48	218	60	4	64	0	22	0	97	21	0	7	44	12	0	151	85	0	11	0	0	2	9	144	80	8	50	27	916	35	0	14	0	278	37	0	42	75	0	439	129	200	0	77	0	0	0	166	47	280	0	52	59	14	24	42	24	101	763	26	19	64	115	0	5847	50	0	42	51	465	13	0	0	0	27	366	0	149	1	26	19	33	83	0	8	80	448	72	27	120	16	144	276	34	3	0	76	0	0	218	1	7
"214"	175	0	0	21	106	0	40	60	0	18	0	5	9	0	130	0	0	0	355	0	0	49	16	101	5	47	202	65	6	24	3	29	0	0	0	77	0	0	0	68	115	0	0	0	0	14	0	15	0	68	0	0	8	208	38	0	17	15	284	34	40	51	53	164	0	106	0	3	0	7	25	86	86	9	269	31	48	0	15	56	0	14	0	0	32	0	0	48	15	3068	0	20	42	57	534	17	11	0	0	0	279	0	168	0	25	0	40	1	75	19	100	397	0	5	0	12	0	302	0	0	47	30	83	12	245	0	6
"215"	0	55	145	65	71	195	22	160	158	63	0	2	9	0	111	5	62	0	465	0	0	0	0	131	0	35	278	40	0	34	0	32	0	0	29	0	10	19	12	161	0	48	95	22	69	8	0	35	0	0	0	41	0	144	26	78	13	0	280	17	28	47	66	0	463	110	124	12	55	0	0	51	97	0	283	16	57	0	26	0	36	0	115	719	0	4	49	0	9	5531	0	20	27	0	530	18	0	8	0	19	0	0	96	0	12	26	0	0	138	33	89	411	0	56	0	11	75	0	1	37	0	53	118	5	288	10	0
"216"	175	0	0	24	85	0	40	0	164	8	0	0	0	2	121	0	26	0	437	18	140	53	10	84	0	0	177	23	7	59	0	27	108	0	27	19	4	24	17	0	198	35	84	9	0	4	0	0	0	106	0	0	33	1190	52	22	0	11	323	0	0	0	0	183	432	110	167	3	40	0	26	73	153	0	252	0	0	28	19	17	0	2	0	0	0	32	78	0	30	240	0	21	66	44	540	0	46	64	0	10	0	0	121	25	27	0	0	46	39	31	80	421	103	41	117	15	113	259	0	0	20	81	86	25	222	0	0
"217"	207	0	0	0	86	0	29	0	142	25	6	0	9	24	113	7	0	0	476	0	0	122	0	0	0	18	191	37	10	55	0	39	142	99	0	31	0	12	12	162	172	0	0	9	57	10	0	14	208	50	0	0	32	2690	20	14	11	2	276	23	68	0	0	167	623	181	181	0	64	5	14	74	0	16	328	24	18	0	21	0	0	7	102	841	0	13	24	0	0	14203	38	24	64	103	507	0	18	4	0	0	0	345	166	24	0	53	72	0	0	33	0	394	201	15	0	17	99	290	1	0	27	69	124	0	230	7	0
"218"	259	0	0	0	108	0	25	0	0	6	1	0	48	0	111	1	21	0	330	0	0	59	0	0	16	10	197	38	10	32	0	49	108	51	47	55	3	25	13	148	188	0	0	7	0	14	0	15	169	0	1	39	45	1736	68	20	0	7	306	60	33	56	0	194	458	101	207	14	94	0	15	0	0	13	307	18	15	0	32	19	25	14	0	0	8	9	91	0	6	981	0	18	36	30	523	0	13	5	8	46	299	321	143	3	46	22	36	0	69	0	0	365	83	3	0	0	73	253	0	0	0	35	92	15	162	0	4
"219"	176	34	184	0	79	157	0	43	181	0	10	4	27	9	98	0	53	26	539	0	212	73	2	80	6	12	202	0	33	53	8	19	130	0	1	0	0	38	6	0	116	0	0	10	0	10	21	25	0	157	5	0	0	201	0	46	15	0	220	0	0	45	0	137	503	113	211	5	0	18	10	34	0	9	452	11	31	12	24	19	0	0	102	911	0	0	67	0	5	591	37	20	42	0	526	0	35	56	31	11	0	0	108	3	23	0	0	0	110	0	73	527	150	0	0	0	146	0	0	0	26	50	88	18	285	11	5
"220"	0	72	209	45	0	558	34	61	192	7	3	842	6	13	0	0	0	33	431	0	0	0	8	102	146	0	162	0	35	77	0	77	135	62	9	32	17	37	5	126	116	79	0	21	0	3	0	22	0	103	0	89	23	738	0	48	19	0	294	0	139	51	12	182	600	0	160	0	67	21	6	60	0	0	244	13	54	0	0	0	0	0	130	903	26	0	43	45	0	4767	0	0	59	24	563	31	14	11	0	18	294	313	92	5	27	11	50	63	53	5	92	375	0	0	109	16	128	0	0	22	43	65	96	0	247	12	0
"221"	175	32	0	63	89	88	0	0	0	11	8	0	15	0	124	5	0	26	568	19	0	0	0	86	9	0	265	0	9	59	0	0	0	0	66	0	6	0	0	109	0	0	55	13	79	11	0	0	0	47	3	72	33	402	0	0	22	11	319	0	25	46	18	0	432	131	132	0	95	2	8	0	0	5	335	0	49	65	24	11	0	3	120	660	0	0	58	66	14	1454	0	28	57	26	540	14	0	0	0	32	0	241	88	0	51	11	112	86	46	27	84	359	76	0	92	13	106	0	0	0	0	0	74	0	208	5	3
"222"	120	51	188	65	81	179	50	50	160	3	0	20	19	14	127	31	0	35	334	0	0	0	0	0	0	0	251	29	6	0	0	28	179	0	0	54	4	8	7	0	139	45	0	15	24	6	3	10	0	0	1	74	0	1749	0	40	0	0	260	0	0	0	36	190	521	90	186	16	29	14	19	0	82	20	362	18	34	4	21	0	21	3	117	812	0	27	33	125	12	1408	42	36	60	114	510	7	0	30	0	0	0	0	112	2	42	30	33	0	56	27	56	355	70	4	0	18	0	318	1	7	0	31	95	0	304	5	12
"223"	149	0	0	32	106	0	22	0	0	0	0	0	34	31	117	8	0	7	0	59	146	35	6	0	22	7	212	35	2	0	5	19	0	51	29	0	1	6	15	0	116	37	116	10	89	11	0	30	179	85	2	0	0	33	43	0	0	0	319	0	0	66	59	148	600	0	209	4	17	8	0	49	145	0	364	9	18	0	13	41	51	3	0	696	30	0	38	87	0	2572	0	41	46	157	498	0	23	0	0	23	247	167	134	44	69	15	40	0	0	29	105	395	135	24	137	12	116	127	0	3	23	31	67	10	217	6	0
"224"	147	35	196	0	80	107	41	47	145	18	14	0	0	32	146	0	7	9	456	0	0	75	19	0	14	59	201	0	3	0	5	32	0	0	6	46	1	14	0	0	208	0	48	19	69	9	12	22	109	0	2	45	17	614	0	38	0	0	327	37	0	61	36	153	716	105	219	1	32	0	26	0	0	10	384	0	24	13	0	0	0	12	121	654	23	0	43	87	0	6068	0	9	42	51	551	0	12	24	0	31	270	0	81	1	42	0	81	49	0	13	87	398	151	1	106	0	0	193	1	6	33	55	77	0	236	16	6
"225"	185	0	0	0	95	0	14	0	0	19	5	0	0	16	0	0	0	7	385	0	0	16	0	53	9	7	228	41	0	62	10	40	0	100	9	47	0	0	9	0	95	36	72	15	15	10	0	21	0	0	6	28	28	174	0	31	32	12	281	48	64	40	44	192	600	99	159	0	20	0	8	0	0	13	271	0	40	0	34	0	46	0	0	0	0	13	53	0	1	5864	9	26	23	89	493	7	0	0	0	16	0	355	108	18	58	63	50	0	131	42	90	434	82	3	188	0	88	289	0	0	11	0	102	3	199	7	5
"226"	0	57	136	65	0	363	41	86	141	0	0	0	0	0	0	3	62	21	370	28	0	0	0	112	11	0	175	0	5	29	24	50	0	99	0	0	6	0	8	95	132	67	58	19	83	3	0	0	112	76	4	86	31	348	30	45	0	0	286	0	73	37	22	138	673	0	143	1	76	21	10	53	96	0	376	21	16	0	0	0	0	0	116	832	23	0	69	58	10	1740	4	17	105	0	600	10	0	31	0	0	230	325	165	10	53	0	0	0	0	26	129	365	0	26	0	0	0	0	0	10	27	0	51	0	257	13	16
"227"	143	40	142	63	75	227	25	28	142	9	0	1	0	18	148	63	64	0	0	20	0	73	7	40	35	0	209	0	0	33	0	77	63	75	39	36	11	16	16	0	158	51	77	0	30	0	9	5	114	0	6	41	18	816	0	23	15	17	346	0	48	33	0	0	598	138	237	0	12	34	51	0	52	0	336	22	34	3	5	27	0	0	0	782	47	23	32	102	10	1010	30	31	36	0	554	18	0	0	0	27	294	0	145	0	35	0	0	0	0	17	116	371	115	22	162	0	63	255	0	1	19	0	119	0	255	0	4
"228"	248	0	0	0	105	0	0	0	155	13	2	2	38	31	154	0	0	0	446	7	0	97	0	0	12	3	155	38	0	17	13	16	128	0	0	62	0	11	12	169	0	57	0	17	61	21	0	24	0	64	3	27	22	1299	95	0	0	0	290	0	0	55	45	171	407	91	264	0	30	0	22	0	0	0	271	8	32	0	7	19	0	0	0	918	0	0	57	42	0	5384	49	15	59	14	0	20	0	0	5	0	350	375	113	0	0	0	38	0	0	63	53	451	0	0	126	14	113	233	7	0	45	65	80	0	0	6	4
"229"	94	23	0	50	88	0	67	0	110	2	0	2	0	0	190	8	0	14	525	0	0	61	4	144	4	13	189	0	0	61	7	42	89	153	0	29	3	4	15	0	138	39	59	10	0	10	5	24	135	51	7	73	14	1370	18	40	12	17	277	24	0	52	0	155	623	83	0	0	39	0	23	30	107	11	312	7	0	3	18	33	50	0	0	728	0	12	35	145	11	3235	42	24	0	34	548	19	14	0	0	0	254	375	141	2	38	0	31	42	0	18	87	364	147	10	0	17	165	0	0	41	26	37	85	0	281	2	0
"230"	0	26	0	0	77	179	0	0	176	6	0	0	9	10	132	0	0	0	359	0	0	0	12	72	73	15	222	47	0	0	5	13	170	82	18	34	0	7	17	0	152	0	0	0	36	12	3	19	139	59	0	42	18	638	20	35	0	0	259	47	56	55	0	123	474	0	143	0	47	4	14	88	0	0	372	0	13	31	41	15	43	0	0	676	0	11	42	85	7	2551	36	9	50	0	558	0	12	24	1	0	356	0	181	0	55	25	68	0	0	18	63	391	199	0	106	14	91	0	0	22	0	60	74	0	237	1	0
"231"	163	17	0	29	101	0	0	44	141	0	2	280	7	20	136	1	0	19	291	31	190	144	0	102	0	0	0	34	7	68	3	27	200	60	4	65	5	0	15	106	77	50	69	9	0	12	2	18	147	61	0	0	0	4991	59	27	12	0	265	38	0	44	0	158	508	79	184	0	19	11	14	0	189	4	285	21	31	143	0	29	0	0	0	857	19	0	48	0	0	551	0	22	12	22	506	0	13	29	0	0	0	336	159	0	53	0	34	7	0	19	0	446	167	7	113	12	89	305	0	0	0	48	89	0	174	0	0
"232"	0	40	160	45	84	178	30	0	123	3	0	0	13	0	125	0	0	26	0	21	208	37	5	91	0	16	212	0	0	43	0	28	122	77	0	41	0	2	5	0	109	43	69	0	42	13	0	0	150	73	0	0	10	1865	0	22	0	25	296	0	0	62	0	0	619	71	166	0	0	0	0	86	81	10	337	22	40	0	0	0	0	0	0	753	0	0	46	0	4	8990	0	6	18	41	572	24	9	9	0	11	0	387	127	0	38	15	0	0	0	3	119	392	0	27	71	19	83	0	25	7	24	0	118	16	265	0	7
"233"	181	36	232	54	82	0	50	30	146	34	0	5	16	0	147	1	3	16	431	7	0	86	0	0	11	0	138	34	2	60	5	0	69	57	8	55	0	5	13	100	293	0	85	11	0	0	3	0	145	45	6	28	21	1152	0	26	7	11	243	0	36	50	0	146	0	0	216	4	72	8	17	87	100	18	333	15	29	12	21	19	35	0	125	777	0	0	64	195	0	361	0	14	18	8	526	10	56	23	0	22	0	0	155	4	59	24	74	151	0	19	0	428	135	27	0	0	115	327	11	0	35	0	111	66	250	19	0
"234"	181	36	0	51	100	103	27	0	0	32	0	0	36	14	129	23	0	0	0	4	197	105	0	65	4	58	220	0	9	59	0	21	111	0	13	0	0	14	0	0	0	68	95	0	39	0	0	37	0	0	2	0	24	2464	52	0	17	0	312	7	0	80	22	178	581	131	197	0	0	0	6	0	109	8	300	0	35	0	29	26	35	0	152	0	0	10	37	33	17	4780	0	2	33	40	510	11	1	6	14	0	0	321	170	0	30	0	114	135	48	32	0	400	241	0	104	0	87	161	0	0	12	38	101	0	279	0	9
"235"	0	28	0	38	100	320	28	0	121	10	0	0	10	15	149	0	30	37	432	15	0	75	19	75	30	0	229	38	0	41	3	33	93	0	0	40	17	33	0	0	126	75	79	9	73	15	22	0	113	0	5	36	0	571	52	24	17	0	295	0	0	44	27	168	422	85	138	0	27	0	27	41	164	22	352	0	42	0	29	0	0	0	0	789	25	3	35	48	1	838	0	0	68	47	534	0	0	0	0	0	0	432	150	4	0	0	71	124	39	39	93	0	119	8	0	11	86	0	0	11	0	0	142	0	237	5	7
"236"	141	17	0	0	87	0	0	0	127	6	1	0	0	17	121	9	26	0	278	0	259	47	0	79	0	46	179	22	0	49	8	28	165	95	0	92	15	18	35	115	199	48	85	8	40	0	0	0	0	0	0	28	19	41	59	0	0	43	263	0	0	0	29	0	456	110	197	0	0	0	18	64	137	23	354	13	39	0	0	38	22	0	0	730	43	0	79	95	2	1385	38	24	47	46	485	0	0	35	0	0	0	373	142	80	27	25	44	5	22	0	130	408	162	0	114	15	56	314	35	0	13	0	111	33	171	17	6
"237"	136	40	257	27	80	0	29	0	180	0	0	0	7	0	205	1	0	16	514	22	215	64	0	62	0	0	250	0	1	78	2	25	92	0	6	0	0	0	28	120	239	46	71	11	49	7	0	26	0	0	4	36	15	9109	9	64	0	1	0	0	72	56	24	0	567	85	210	3	17	0	36	0	79	0	343	17	31	0	0	42	0	0	175	0	0	12	0	0	12	3913	0	31	74	52	504	0	0	0	0	11	436	0	155	0	27	40	0	14	57	37	0	477	117	15	123	0	70	169	0	0	0	42	94	0	235	0	0
"238"	135	41	0	45	79	0	28	96	151	0	0	0	15	24	174	17	0	0	0	0	215	72	0	111	0	56	224	0	0	34	0	30	126	0	0	0	15	38	9	0	130	0	0	17	49	12	0	7	168	0	0	45	22	191	73	51	0	0	248	32	0	74	56	133	461	111	186	0	0	0	0	0	76	11	316	0	38	0	13	14	7	0	96	0	39	3	56	64	19	1827	18	18	61	77	567	0	0	6	0	0	0	326	123	60	35	0	0	2	0	0	0	393	100	29	0	19	70	0	0	5	0	0	84	0	0	0	10
