""	"OTU1"	"OTU2"	"OTU3"	"OTU4"	"OTU5"	"OTU6"	"OTU7"	"OTU8"	"OTU9"	"OTU10"	"OTU11"	"OTU12"	"OTU13"	"OTU14"	"OTU15"	"OTU16"	"OTU17"	"OTU18"	"OTU19"	"OTU20"	"OTU21"	"OTU22"	"OTU23"	"OTU24"	"OTU25"	"OTU26"	"OTU27"	"OTU28"	"OTU29"	"OTU30"	"OTU31"	"OTU32"	"OTU33"	"OTU34"	"OTU35"	"OTU36"	"OTU37"	"OTU38"	"OTU39"	"OTU40"	"OTU41"	"OTU42"	"OTU43"	"OTU44"	"OTU45"	"OTU46"	"OTU47"	"OTU48"	"OTU49"	"OTU50"	"OTU51"	"OTU52"	"OTU53"	"OTU54"	"OTU55"	"OTU56"	"OTU57"	"OTU58"	"OTU59"	"OTU60"	"OTU61"	"OTU62"	"OTU63"	"OTU64"	"OTU65"	"OTU66"	"OTU67"	"OTU68"	"OTU69"	"OTU70"	"OTU71"	"OTU72"	"OTU73"	"OTU74"	"OTU75"	"OTU76"	"OTU77"	"OTU78"	"OTU79"	"OTU80"	"OTU81"	"OTU82"	"OTU83"	"OTU84"	"OTU85"	"OTU86"	"OTU87"	"OTU88"	"OTU89"	"OTU90"	"OTU91"	"OTU92"	"OTU93"	"OTU94"	"OTU95"	"OTU96"	"OTU97"	"OTU98"	"OTU99"	"OTU100"	"OTU101"	"OTU102"	"OTU103"	"OTU104"	"OTU105"	"OTU106"	"OTU107"	"OTU108"	"OTU109"	"OTU110"	"OTU111"	"OTU112"	"OTU113"	"OTU114"	"OTU115"	"OTU116"	"OTU117"	"OTU118"	"OTU119"	"OTU120"	"OTU121"	"OTU122"	"OTU123"	"OTU124"	"OTU125"	"OTU126"	"OTU127"
"174"	185	23	155	31	84	0	26	30	124	0	3	462	0	24	95	2	16	0	344	6	0	0	0	62	0	0	178	0	0	44	8	19	0	119	12	54	5	45	0	103	0	64	0	7	0	12	3	7	148	35	2	23	19	33	0	74	16	11	281	44	109	68	50	185	483	98	200	0	74	0	8	29	138	31	333	0	26	9	13	7	35	0	111	734	26	0	56	79	5	2079	31	8	0	0	463	0	0	6	28	47	321	338	120	0	17	23	0	15	120	11	52	438	150	18	113	7	58	274	0	0	21	0	109	9	217	0	2
"175"	0	51	0	47	81	0	33	25	181	2	3	176	33	53	178	0	0	4	501	10	0	28	4	76	20	50	236	0	0	46	2	11	204	0	0	0	11	0	5	0	153	0	0	0	89	0	0	51	0	66	0	80	33	163	52	9	0	10	253	48	0	56	0	0	560	152	0	1	39	13	0	0	112	24	326	0	0	0	0	0	0	4	0	824	0	0	37	100	0	1543	10	20	47	10	497	19	0	23	0	0	0	0	121	0	50	49	21	93	0	14	0	387	0	31	89	6	0	276	32	0	15	0	143	10	221	6	14
"176"	174	23	177	29	80	0	64	35	151	0	9	0	10	11	0	16	57	30	231	5	0	0	0	73	3	19	182	0	0	0	2	41	91	0	0	57	8	10	0	0	134	83	0	0	33	11	0	0	180	76	0	0	30	2190	22	51	0	0	317	0	0	37	35	169	499	108	177	0	112	20	2	0	93	0	311	0	0	2	19	42	25	74	81	830	46	8	65	48	0	1303	22	16	66	78	508	0	0	0	1	18	365	373	141	4	48	0	0	0	135	18	113	427	206	14	75	15	65	341	244	9	0	0	108	28	229	38	20
"177"	0	31	163	53	93	139	0	115	166	28	0	50	23	0	149	33	23	0	425	57	111	44	8	112	4	0	240	45	0	55	22	0	123	60	0	88	0	3	0	125	145	57	69	13	66	10	1	16	228	25	2	0	0	8064	0	11	38	5	322	27	14	67	48	177	498	103	0	15	51	8	1	0	87	0	300	13	0	0	0	30	35	0	91	745	20	0	0	76	26	1085	0	20	26	0	425	0	10	4	0	0	0	324	166	4	38	43	0	0	21	46	0	313	0	0	0	9	52	332	24	0	58	43	61	32	225	13	0
"178"	185	16	0	54	0	161	61	56	0	1	0	0	0	14	130	0	0	32	453	24	0	0	19	101	26	0	156	0	9	30	0	18	0	85	2	42	10	17	15	0	0	35	72	21	51	9	0	0	0	28	9	71	24	1850	36	46	10	3	315	19	0	33	0	169	396	152	144	0	31	42	19	118	0	25	305	13	44	43	0	0	46	0	0	910	0	0	52	260	0	3714	77	50	39	75	524	6	0	4	0	53	264	0	156	0	17	0	0	0	91	14	0	316	150	0	0	11	60	0	83	1	0	0	100	10	266	4	0
"179"	166	33	0	0	80	0	43	0	131	0	11	0	10	0	160	0	17	36	0	19	0	63	0	61	8	8	214	0	40	38	0	34	117	53	10	60	0	47	3	0	132	88	0	11	40	6	0	22	0	107	4	0	61	515	62	43	17	10	316	13	0	48	0	205	450	124	151	1	0	0	14	41	169	11	343	11	75	9	0	0	0	11	0	711	27	24	52	44	11	11584	0	13	35	119	548	0	2	0	0	20	297	267	149	0	76	0	23	75	26	0	0	451	126	7	114	0	113	360	2	3	0	59	80	0	197	2	0
"180"	123	44	0	55	102	109	33	38	150	19	0	3	12	0	126	29	0	26	436	43	186	0	0	85	43	0	192	0	0	51	5	38	168	0	4	0	0	0	0	85	187	33	90	9	61	0	0	0	188	48	5	117	33	264	45	19	10	5	231	22	15	57	0	137	551	83	202	8	39	0	0	40	0	15	347	0	0	0	0	19	31	13	0	775	0	8	76	0	8	881	24	16	71	0	588	0	0	0	1	40	211	0	100	2	68	13	62	0	0	16	67	398	129	9	79	12	0	0	0	37	11	19	99	0	0	4	10
"181"	169	0	213	0	92	0	29	0	0	0	0	0	37	15	0	24	0	4	436	34	0	0	12	82	0	34	0	0	2	62	3	0	0	106	31	0	12	29	9	120	0	104	59	12	0	7	0	17	146	49	6	45	28	2928	61	49	0	0	298	53	0	52	0	134	0	96	156	3	32	0	26	0	96	6	358	21	34	0	8	0	0	0	82	815	14	0	101	0	22	5547	0	11	83	38	550	0	2	3	0	7	0	331	165	50	54	21	0	0	0	17	74	408	107	0	136	0	94	296	0	0	0	80	142	0	216	0	5
"182"	210	30	229	28	84	0	15	0	112	0	1	0	9	10	0	9	0	24	339	0	0	0	1	80	7	20	176	16	41	0	0	0	62	87	15	0	0	9	9	0	120	27	0	18	45	0	14	10	154	0	0	57	38	199	49	115	0	19	253	0	63	36	39	153	589	0	220	0	35	0	6	78	238	1	346	9	34	12	40	0	0	1	95	0	20	3	64	90	0	5477	0	0	25	0	458	19	0	11	0	0	0	285	190	0	45	0	0	0	14	0	0	305	112	11	145	26	92	0	4	5	0	54	80	0	228	3	2
"183"	147	28	125	29	90	212	36	128	0	5	3	0	30	0	95	0	0	31	412	0	241	0	9	113	0	14	179	47	20	54	11	14	0	69	0	0	17	23	0	116	168	72	72	0	83	0	6	24	122	0	2	0	17	125	32	12	25	0	319	37	0	34	0	152	577	0	148	0	32	0	12	92	88	17	365	8	41	0	0	37	0	0	83	712	18	10	65	0	0	7059	0	0	58	70	441	7	0	0	0	7	0	304	119	11	33	0	0	0	72	41	0	424	138	46	0	0	176	186	7	10	32	36	0	0	284	0	0
"184"	193	32	0	49	92	211	20	80	161	0	1	90	18	41	153	1	70	0	587	0	122	57	0	0	29	3	170	44	14	0	16	28	0	96	14	0	0	24	22	108	144	53	0	8	29	18	0	50	140	0	0	74	20	219	36	45	12	24	349	27	0	0	58	0	489	92	0	0	21	0	0	44	0	0	351	12	42	30	31	0	0	1	85	970	24	0	51	0	15	7657	15	0	44	70	641	18	10	0	4	31	271	288	144	0	46	23	0	37	11	20	74	405	159	2	105	11	131	228	0	0	20	52	148	46	194	14	4
"185"	115	27	0	25	80	349	45	51	194	47	2	0	0	10	166	0	73	0	0	0	191	38	5	132	10	0	231	50	2	0	6	48	0	42	0	0	0	0	5	140	111	57	57	13	0	0	8	30	0	110	0	37	29	4154	45	34	0	9	281	0	64	72	0	128	627	94	176	0	39	13	25	0	86	20	347	0	25	27	0	0	0	0	0	772	0	0	72	85	0	4697	0	24	57	12	529	4	0	0	10	39	0	0	137	0	0	36	82	20	6	54	0	392	185	0	0	11	105	0	11	21	23	66	139	29	326	5	8
"186"	172	23	113	38	70	0	40	0	141	8	17	0	0	12	156	0	60	0	328	5	176	35	0	103	1	23	162	0	0	25	0	41	0	74	18	43	0	25	12	0	103	0	53	12	61	7	0	0	0	0	0	32	48	2567	65	57	17	16	242	35	0	50	0	148	501	96	207	0	74	0	11	0	130	0	345	15	36	42	0	0	21	0	0	743	0	0	36	0	0	1771	53	9	40	0	556	0	0	11	0	0	226	265	0	0	49	0	72	7	0	15	0	0	160	33	112	13	93	256	1	0	18	0	91	5	231	32	0
"187"	126	44	0	39	87	312	49	0	160	17	0	1	22	20	151	17	0	0	328	26	217	52	12	154	5	25	224	30	6	19	6	43	198	83	0	32	0	0	0	134	171	0	0	0	61	7	0	12	104	51	1	12	0	384	0	56	0	18	319	0	0	61	0	137	582	0	211	16	32	0	12	0	111	12	318	6	45	0	11	33	60	0	120	965	40	4	48	48	13	3811	0	5	49	32	529	0	22	0	0	12	0	376	89	0	48	0	42	43	0	23	0	422	82	23	167	20	114	0	99	0	0	0	119	27	210	9	8
"188"	117	30	0	21	89	0	31	0	112	0	5	0	0	27	135	15	18	7	392	32	146	34	7	56	6	0	272	58	0	57	3	35	0	105	33	0	14	21	0	113	96	0	61	12	57	7	7	0	161	37	5	49	24	105	0	0	20	0	348	35	63	45	40	153	412	100	192	2	0	0	17	46	58	12	323	20	0	10	0	0	19	0	62	712	15	0	46	115	9	3227	23	19	43	93	554	14	0	24	0	0	0	0	182	39	20	0	44	57	0	22	101	403	222	25	0	22	140	0	0	25	13	55	120	16	274	1	0
"189"	128	29	152	32	84	0	0	133	0	9	0	2	38	18	142	0	9	1	488	10	0	73	0	0	0	0	246	0	8	69	14	66	0	0	0	0	0	0	15	97	119	0	83	10	56	15	17	84	0	0	0	82	32	1054	60	37	0	0	211	53	0	52	28	209	637	126	0	1	0	0	16	37	0	16	308	15	42	9	0	0	0	0	0	672	0	0	61	142	5	3491	0	6	20	19	559	0	0	0	0	0	0	379	143	0	14	8	64	0	11	0	83	496	0	2	0	0	92	0	0	10	0	26	82	0	227	9	14
"190"	217	26	147	38	76	239	35	154	0	0	6	0	13	12	134	42	0	21	516	11	0	70	2	0	0	41	164	54	1	71	0	0	0	0	0	46	8	10	10	0	117	0	0	0	0	17	0	5	122	0	10	0	62	489	54	49	8	1	275	18	0	39	42	150	387	113	124	0	0	9	8	63	0	2	300	12	47	13	0	0	34	0	125	736	26	0	75	168	33	678	0	14	46	20	488	0	0	6	87	0	249	0	136	8	18	0	90	0	35	16	70	378	0	25	0	20	73	0	0	0	16	0	0	35	280	8	3
"191"	0	42	130	48	75	266	47	0	147	29	2	4	0	18	133	0	64	0	368	24	0	144	8	128	0	0	166	0	5	32	0	33	147	0	0	36	22	0	17	0	152	0	78	13	0	4	0	36	0	25	4	62	34	4296	25	20	0	3	276	0	61	42	26	129	566	93	184	17	0	0	10	180	120	0	360	10	19	21	0	0	55	0	77	812	0	0	57	0	0	14112	39	12	30	0	518	9	40	18	0	0	342	0	188	4	19	0	65	0	28	28	121	400	92	12	129	15	0	0	66	1	33	68	61	11	219	3	5
"192"	153	36	0	0	93	0	29	47	131	44	15	220	0	0	0	0	22	57	340	26	180	46	0	69	0	0	261	0	0	71	0	30	0	0	11	28	0	7	27	0	123	33	65	10	24	7	0	12	100	121	7	44	0	407	0	91	0	22	281	0	49	43	0	0	562	110	0	6	68	0	21	28	137	10	317	0	26	76	12	0	36	0	0	853	18	11	45	0	0	1249	0	6	77	41	471	13	0	70	1	73	0	314	127	14	52	21	0	19	48	15	40	380	0	7	0	13	176	0	7	16	0	65	0	0	269	0	0
"193"	284	0	246	0	54	86	24	12	0	0	9	115	0	8	122	0	0	13	452	25	0	0	0	72	0	46	0	0	16	54	6	30	0	45	15	44	0	25	11	0	0	40	0	17	15	5	0	4	0	108	6	0	23	699	0	57	0	12	295	54	117	44	55	0	478	79	206	0	46	30	5	52	0	6	330	11	25	0	21	31	0	0	107	764	47	0	30	0	17	11714	29	35	52	21	501	0	0	7	6	0	297	234	132	0	31	0	0	0	0	17	84	301	125	18	0	0	116	189	0	15	28	0	122	0	260	0	0
"194"	192	35	107	68	67	0	35	3	0	0	0	3	23	0	138	0	23	0	409	0	196	48	25	0	0	20	252	22	1	34	4	30	0	68	12	26	0	26	13	95	184	0	72	12	0	0	0	0	166	52	0	103	35	842	26	34	12	19	306	20	0	44	40	133	628	0	189	0	13	46	0	61	65	14	308	10	16	0	25	20	31	0	127	796	35	14	69	0	4	4029	0	5	48	76	523	10	14	17	0	0	0	414	162	0	37	33	34	38	32	20	0	410	129	54	0	17	75	242	0	4	15	0	90	0	208	13	5
"195"	190	24	134	45	83	123	25	2	0	0	5	0	0	0	110	0	0	7	268	0	0	48	13	77	32	24	176	24	7	54	0	35	113	0	7	28	7	59	6	124	143	53	74	17	54	10	0	2	139	0	1	78	44	505	47	32	0	0	291	0	63	53	0	177	509	0	136	0	96	0	19	85	0	13	395	15	31	0	25	0	31	0	0	615	53	3	0	64	0	1848	49	21	53	0	549	0	3	17	0	0	0	0	150	8	46	28	0	12	37	0	78	442	0	13	69	20	52	254	0	13	0	0	0	11	270	2	10
"196"	121	48	0	34	74	273	28	0	195	5	3	0	15	33	116	0	0	0	215	6	246	30	0	67	69	8	215	39	0	36	0	82	0	25	6	29	6	7	24	135	161	62	32	23	58	0	6	10	135	87	0	68	0	4069	0	17	27	0	318	0	70	40	0	197	578	0	149	1	73	0	38	0	77	0	288	8	76	26	0	15	18	0	98	782	18	6	56	63	0	661	0	22	67	8	527	14	0	0	14	0	0	296	152	0	50	46	66	0	0	27	0	382	308	12	171	17	130	260	0	10	23	67	89	15	227	3	3
"197"	103	17	258	0	91	175	46	0	159	22	3	0	41	32	132	0	38	34	0	0	0	88	0	79	39	0	248	0	1	43	0	39	168	0	0	0	0	0	22	153	96	47	95	14	0	11	10	3	149	30	0	35	0	1101	37	18	0	16	321	33	56	33	0	154	0	81	181	15	37	10	17	33	114	0	296	15	40	27	51	0	0	2	124	674	11	45	55	108	0	587	0	0	0	0	535	4	0	12	1	0	224	336	145	4	50	0	27	8	0	0	115	383	118	38	96	0	35	320	0	0	48	0	79	0	282	6	3
"198"	154	50	0	67	68	200	19	133	182	14	19	0	16	29	168	0	9	16	365	19	208	35	0	94	2	44	261	26	3	32	12	54	0	0	33	54	10	19	28	101	192	0	0	21	0	0	5	10	159	47	0	93	26	531	75	31	0	0	293	0	98	33	58	106	721	88	0	3	26	0	10	0	0	0	341	6	43	0	31	0	14	0	128	887	21	7	69	91	0	2956	0	21	63	103	479	0	0	0	0	28	0	0	110	22	51	0	0	0	0	19	88	448	178	0	0	0	0	200	0	1	23	0	98	0	299	1	0
"199"	177	28	134	39	82	292	70	0	133	29	0	0	12	0	143	0	5	44	431	8	183	46	0	0	38	0	218	0	0	62	0	77	0	104	11	35	10	26	11	0	224	40	0	0	53	12	0	33	123	0	0	0	34	540	38	20	0	0	289	0	0	61	21	150	560	113	188	0	32	0	32	0	0	0	327	16	0	0	0	0	51	0	70	941	32	0	59	44	0	101	48	29	31	0	525	0	25	0	0	5	0	0	138	0	50	34	0	0	0	0	0	410	0	3	90	0	165	271	2	0	13	41	140	24	259	5	11
"200"	242	25	0	40	80	252	31	0	0	0	0	0	6	5	153	3	27	0	0	0	227	0	0	0	0	25	164	47	0	35	0	13	0	0	0	57	0	52	23	0	212	23	87	14	99	14	8	29	0	87	7	73	54	39	0	43	0	0	306	0	0	48	36	133	489	82	193	0	0	3	0	97	0	8	355	13	45	7	0	29	0	104	145	0	0	0	93	71	0	4749	0	21	42	73	486	14	2	18	3	3	0	319	145	6	0	0	0	0	9	0	0	407	91	0	144	14	0	188	59	0	0	71	104	5	239	13	7
"201"	137	30	0	30	0	0	36	0	146	22	15	0	0	38	92	1	49	31	302	0	174	37	6	0	3	6	185	0	8	33	0	17	0	0	3	0	19	11	0	149	167	31	79	0	59	8	4	0	132	0	0	39	19	3638	0	0	17	0	241	25	82	46	40	201	604	81	208	0	36	10	27	15	58	0	330	21	0	0	19	0	0	4	102	750	11	14	48	91	0	1813	0	30	57	6	479	0	0	4	31	19	291	265	105	7	16	46	0	18	0	0	97	356	68	0	0	19	157	178	0	4	0	0	80	0	210	1	3
"202"	202	0	0	0	70	206	36	169	101	0	3	0	0	0	125	0	0	34	0	0	194	0	11	0	3	23	201	0	2	0	5	30	132	87	0	0	27	47	14	0	121	60	43	10	0	21	0	0	136	0	5	56	0	435	67	114	9	0	266	23	0	36	51	148	581	83	0	7	44	13	16	27	126	0	268	12	21	14	0	5	0	0	124	758	19	6	80	0	0	1494	18	8	34	0	463	0	7	0	0	5	231	0	124	5	29	0	95	9	0	0	75	525	279	0	0	0	125	0	3	0	23	48	118	26	255	10	4
"203"	166	35	0	0	0	0	24	0	147	20	0	29	15	12	136	0	54	34	442	33	229	0	0	0	46	32	182	0	0	42	0	28	168	68	0	0	0	38	0	0	160	0	80	0	51	0	22	0	99	50	0	41	35	33	54	26	14	0	378	0	0	51	31	118	496	142	192	0	51	18	19	200	0	0	374	0	34	0	0	1	0	0	144	854	25	10	36	62	0	4272	14	6	29	71	488	0	41	0	0	11	0	351	147	0	23	0	24	0	0	11	44	353	92	0	71	0	80	0	0	3	0	0	72	0	163	0	2
"204"	139	35	151	44	89	0	30	58	127	52	3	53	0	0	151	1	23	0	517	24	176	85	6	0	9	13	242	0	0	51	5	0	119	77	0	0	27	16	0	0	121	0	0	10	51	8	0	7	105	44	0	67	0	906	23	29	0	0	271	62	100	46	48	192	614	99	183	4	0	0	0	32	103	10	349	13	0	37	21	8	37	17	0	777	32	6	55	13	6	1901	17	0	16	17	520	14	38	0	7	0	320	280	178	3	36	41	0	99	0	20	36	347	108	0	135	13	80	198	0	0	0	41	107	6	203	12	0
"205"	144	15	148	0	90	149	66	0	134	17	0	0	0	0	121	0	90	22	325	0	0	62	26	0	11	0	227	23	6	46	0	58	165	115	17	70	7	1	0	95	155	29	83	0	76	15	0	46	0	118	7	43	16	978	0	32	18	12	253	61	0	50	20	151	469	106	220	0	38	12	13	0	99	28	340	19	51	0	0	0	0	0	0	676	37	23	50	0	13	1992	0	0	59	28	591	0	3	0	4	11	0	0	130	11	37	0	51	0	0	9	90	354	0	11	0	0	17	229	1	2	40	34	115	43	263	5	1
"206"	0	46	129	26	100	225	44	0	139	26	0	3	21	0	115	7	15	0	335	41	0	0	18	72	46	0	227	0	21	32	15	33	98	0	11	49	0	19	0	152	123	32	0	6	56	0	0	12	137	80	0	0	16	1267	70	28	12	0	323	39	52	59	0	174	574	0	156	0	0	0	0	28	185	8	287	0	37	85	23	0	22	0	115	676	0	0	37	0	0	1394	28	24	36	8	477	25	15	0	0	0	259	0	126	0	39	0	29	0	0	0	114	389	80	18	128	0	76	341	0	6	0	59	106	32	328	1	4
"207"	175	23	106	33	66	0	21	42	103	4	16	0	0	0	0	0	7	0	188	8	154	0	1	0	18	5	224	35	25	90	10	45	153	72	0	37	0	20	39	0	168	0	0	12	0	9	0	24	168	46	8	59	22	962	0	9	0	16	265	28	55	40	0	131	0	122	0	4	28	0	18	42	265	0	306	0	23	0	0	0	32	0	0	857	0	0	73	0	0	2035	34	0	42	64	533	0	0	24	0	0	270	0	113	1	57	29	31	53	72	57	107	401	0	23	79	8	188	0	0	0	17	0	96	0	0	9	18
"208"	140	23	111	0	0	0	23	0	169	0	3	0	0	31	110	0	47	0	0	4	0	0	0	0	0	0	229	31	12	50	0	46	112	105	19	64	11	3	24	128	147	37	0	7	93	0	35	19	106	130	0	56	43	4011	32	16	0	55	276	30	0	53	0	94	475	134	243	0	0	10	35	0	0	0	310	27	28	6	0	10	34	62	83	662	57	0	56	0	6	2441	39	11	0	43	530	6	6	18	0	0	274	355	104	0	48	0	19	70	93	29	93	388	0	63	104	12	99	217	0	9	0	0	90	19	223	0	5
"209"	165	20	172	28	59	211	43	87	0	0	1	0	12	20	0	0	0	0	248	0	0	71	3	89	9	16	213	17	5	39	4	37	0	40	17	51	0	3	8	0	189	0	0	12	50	7	24	0	184	41	3	22	17	306	26	28	27	0	276	69	0	50	0	0	454	106	185	0	83	10	30	18	0	13	351	23	22	91	0	17	48	0	113	803	0	11	48	103	0	2913	0	25	35	0	452	17	34	0	0	0	0	0	138	3	51	81	50	0	0	24	164	380	181	0	0	15	102	333	0	0	0	45	95	47	0	0	6
"210"	169	10	0	59	88	0	31	0	0	0	0	0	13	8	173	0	0	70	353	30	175	54	2	73	0	38	184	43	0	48	3	50	179	118	16	0	0	17	12	118	133	0	93	14	48	13	0	0	0	33	6	58	18	1404	0	23	19	3	234	27	0	39	39	0	562	0	208	0	22	0	23	21	108	30	297	14	33	47	14	0	0	6	0	854	50	0	40	78	0	2042	34	42	38	0	563	12	0	87	5	0	316	378	127	7	29	24	50	23	0	20	76	394	0	0	0	0	142	276	0	0	0	52	0	0	273	7	10
"211"	197	31	145	30	76	0	42	0	0	0	18	0	6	15	133	0	41	0	0	6	0	56	2	85	0	7	0	0	11	74	7	0	119	153	0	118	14	12	13	148	217	65	61	0	41	11	9	19	0	77	4	0	24	10	40	60	0	0	295	0	58	53	0	166	634	97	146	0	0	0	16	0	134	4	248	11	0	0	31	0	64	4	92	760	12	0	46	27	13	2801	0	9	35	4	598	0	0	36	0	16	246	399	180	0	37	34	44	2	68	22	133	374	0	5	0	15	200	152	2	5	37	0	83	0	245	2	0
"212"	168	44	158	51	80	155	62	147	0	8	0	371	0	0	150	0	0	12	0	17	0	68	11	37	21	0	182	37	57	64	1	49	0	68	6	57	6	17	10	0	110	126	0	0	55	0	0	24	198	25	0	0	0	1161	0	24	6	2	231	0	53	54	53	0	548	138	0	0	101	5	0	0	121	4	0	21	33	32	22	12	0	0	133	714	28	5	60	0	0	5251	36	0	29	0	532	7	9	27	13	0	0	0	136	0	44	35	45	0	43	11	77	389	289	7	0	12	0	215	40	0	24	47	95	0	201	11	0
"213"	131	51	0	35	88	252	40	0	173	0	4	0	0	12	198	0	0	32	436	10	0	86	3	81	7	14	270	38	0	0	0	0	99	0	0	0	9	0	18	122	188	0	0	11	22	18	0	49	0	52	0	35	36	4618	40	0	15	7	0	0	65	64	0	164	540	72	0	0	15	18	0	0	0	0	352	0	0	5	0	22	43	0	125	802	0	0	79	245	0	8518	0	9	0	34	575	0	3	38	0	0	0	0	124	21	13	22	57	0	102	32	112	0	99	0	0	10	0	0	0	5	15	54	66	18	240	0	9
"214"	203	12	165	24	66	0	26	0	0	0	0	170	0	0	109	0	0	0	399	0	0	75	3	107	0	16	158	0	7	45	11	35	0	54	1	0	28	12	0	0	123	0	0	8	0	11	6	36	0	61	0	22	12	29	27	57	25	14	260	0	52	66	30	0	479	115	259	0	89	6	25	16	0	7	322	22	56	7	0	0	0	25	111	706	0	8	44	213	0	695	0	45	42	100	549	0	14	0	1	18	0	354	214	0	37	30	27	8	0	16	76	370	83	55	136	7	96	0	64	15	29	0	100	12	248	9	0
"215"	195	35	0	46	74	0	35	53	0	8	0	117	13	34	124	10	53	13	588	7	197	68	7	66	0	14	245	0	17	30	5	57	0	92	10	48	14	14	0	144	140	52	0	8	79	8	4	0	129	43	3	52	13	661	49	36	11	5	273	0	86	37	38	123	517	81	0	0	45	0	25	73	111	11	382	19	0	66	5	5	0	0	150	710	0	0	65	228	0	2149	20	16	26	0	542	2	0	10	15	27	279	0	168	14	36	0	0	0	13	22	0	389	81	58	135	18	0	258	2	13	21	0	97	40	0	0	7
"216"	141	21	170	31	93	0	0	130	178	4	0	0	28	0	140	0	3	5	257	0	0	69	11	91	6	22	227	0	24	30	0	29	107	0	0	39	6	0	35	0	119	37	0	7	44	0	0	0	213	74	0	0	25	239	25	23	0	22	328	65	70	41	35	131	462	107	0	2	34	0	0	76	0	25	365	0	44	0	13	0	40	0	0	790	26	0	61	112	0	459	29	0	19	136	536	0	0	34	0	0	396	321	117	31	33	52	0	35	15	20	0	363	97	0	104	10	52	254	0	2	0	64	112	22	302	12	6
"217"	99	30	0	30	79	98	40	40	0	30	0	20	0	11	128	2	0	0	0	0	0	0	8	90	2	4	251	33	0	47	0	29	0	94	0	63	0	16	6	108	0	54	86	20	51	13	0	25	169	87	3	0	0	279	0	11	33	21	256	0	0	33	37	0	554	109	163	8	0	0	0	0	87	16	300	13	24	23	0	7	0	1	103	921	0	0	0	266	19	22039	0	9	29	22	517	0	0	43	0	0	276	314	139	19	43	44	65	0	92	0	125	392	0	19	95	9	138	243	11	0	25	56	56	22	265	0	6
"218"	160	38	0	47	98	165	45	24	0	0	2	0	10	0	131	2	16	54	492	0	128	43	0	0	69	6	211	30	0	34	1	35	112	92	0	0	9	0	16	106	129	0	0	0	0	0	27	0	155	48	7	89	57	1410	0	11	9	0	291	0	65	50	57	0	591	97	232	5	67	0	23	0	166	10	316	16	34	0	0	0	0	0	0	1072	0	0	83	0	0	10461	4	0	23	38	492	3	0	0	0	0	0	0	160	4	0	0	38	54	21	29	0	0	167	8	90	17	43	0	12	0	0	58	72	16	207	0	8
"219"	0	58	177	37	67	89	0	0	154	42	1	8	14	0	0	18	21	7	480	33	0	0	12	83	41	0	166	0	0	51	0	33	211	0	9	73	19	0	0	190	117	0	0	0	45	9	6	17	0	84	3	59	33	782	25	20	10	0	0	0	0	52	39	0	507	0	176	6	56	0	31	0	67	7	316	10	31	0	38	5	0	0	167	709	0	26	53	50	0	1513	0	17	39	0	431	0	2	0	0	0	426	332	100	6	63	0	0	0	58	11	0	335	97	0	0	9	215	275	0	12	20	44	73	0	245	3	0
"220"	96	53	156	24	85	102	50	0	146	17	0	0	30	22	172	0	23	75	466	37	105	0	0	133	1	0	341	47	5	61	5	0	0	0	0	41	0	8	21	162	96	0	0	0	0	10	0	0	151	126	1	44	20	459	41	40	0	12	300	13	0	55	0	0	549	146	268	0	37	0	17	21	0	8	325	23	54	0	31	0	0	0	119	803	12	16	39	0	0	1711	0	4	31	0	502	0	1	0	26	12	416	0	98	10	0	0	29	0	45	53	0	416	84	1	0	13	134	284	1	25	16	0	64	35	259	0	6
"221"	142	44	145	45	77	0	0	0	0	4	11	0	11	0	126	0	0	0	400	11	205	54	3	121	23	14	282	0	11	40	6	31	0	33	0	47	0	0	25	156	181	91	0	0	0	11	0	12	0	0	0	0	32	631	27	42	12	0	268	59	42	58	56	164	465	74	154	0	17	0	0	54	0	13	298	14	0	13	0	15	0	4	99	781	38	0	93	29	14	627	0	7	61	130	570	17	15	124	6	0	0	0	134	0	38	14	72	16	0	25	0	420	130	10	0	9	0	199	0	0	29	49	111	0	268	0	0
"222"	223	0	216	30	74	0	31	45	0	17	8	122	15	0	115	5	0	0	382	20	0	0	0	0	0	63	215	0	2	42	0	26	0	47	10	33	8	60	17	133	0	69	0	20	92	10	4	19	148	59	1	0	25	1883	40	36	12	0	310	40	46	53	0	148	495	136	155	7	56	0	0	116	126	0	344	23	39	0	0	12	25	0	114	892	22	3	0	0	0	5637	0	5	41	36	495	0	0	10	0	0	0	291	142	9	45	35	61	0	0	40	62	384	0	4	0	17	53	255	2	4	27	42	132	0	238	7	5
"223"	0	47	172	47	86	0	65	141	197	2	7	1	34	30	94	6	14	1	415	23	232	37	3	122	7	0	214	0	14	42	6	46	170	0	38	0	22	0	14	210	191	73	0	7	38	7	3	11	139	74	0	57	19	207	31	0	0	0	295	0	0	0	0	162	660	148	122	12	70	0	15	62	0	0	290	0	33	52	46	0	0	0	0	819	26	11	85	0	34	12684	0	7	0	42	423	25	0	44	0	36	321	386	98	16	0	90	36	40	49	34	0	344	0	0	116	0	0	326	1	0	56	52	91	8	0	1	0
